0.000000e+000,4.119628e-010
1.000000e-003,1.340723e-006
2.000000e-003,5.916395e-005
3.000000e-003,4.739019e-004
4.000000e-003,1.614804e-003
5.000000e-003,3.487755e-003
6.000000e-003,5.733889e-003
7.000000e-003,7.814171e-003
8.000000e-003,9.244182e-003
9.000000e-003,1.017689e-002
1.000000e-002,1.227444e-002
1.100000e-002,1.715813e-002
1.200000e-002,2.468196e-002
1.300000e-002,3.320521e-002
1.400000e-002,4.045938e-002
1.500000e-002,4.460548e-002
1.600000e-002,4.640284e-002
1.700000e-002,5.052040e-002
1.800000e-002,6.041766e-002
1.900000e-002,7.532071e-002
2.000000e-002,9.132317e-002
2.100000e-002,1.034899e-001
2.200000e-002,1.084205e-001
2.300000e-002,1.090786e-001
2.400000e-002,1.144875e-001
2.500000e-002,1.295220e-001
2.600000e-002,1.518217e-001
2.700000e-002,1.742788e-001
2.800000e-002,1.888283e-001
2.900000e-002,1.912825e-001
3.000000e-002,1.890808e-001
3.100000e-002,1.958143e-001
3.200000e-002,2.164782e-001
3.300000e-002,2.458975e-001
3.400000e-002,2.730356e-001
3.500000e-002,2.867625e-001
3.600000e-002,2.838863e-001
3.700000e-002,2.783151e-001
3.800000e-002,2.870302e-001
3.900000e-002,3.135142e-001
4.000000e-002,3.487477e-001
4.100000e-002,3.776038e-001
4.200000e-002,3.867227e-001
4.300000e-002,3.765471e-001
4.400000e-002,3.682112e-001
4.500000e-002,3.798684e-001
4.600000e-002,4.119211e-001
4.700000e-002,4.508888e-001
4.800000e-002,4.779675e-001
4.900000e-002,4.791604e-001
5.000000e-002,4.613377e-001
5.100000e-002,4.518452e-001
5.200000e-002,4.674668e-001
5.300000e-002,5.043265e-001
5.400000e-002,5.444275e-001
5.500000e-002,5.662173e-001
5.600000e-002,5.573452e-001
5.700000e-002,5.331379e-001
5.800000e-002,5.245890e-001
5.900000e-002,5.449108e-001
6.000000e-002,5.852716e-001
6.100000e-002,6.236637e-001
6.200000e-002,6.371215e-001
6.300000e-002,6.176541e-001
6.400000e-002,5.895024e-001
6.500000e-002,5.839722e-001
6.600000e-002,6.091944e-001
6.700000e-002,6.512713e-001
6.800000e-002,6.851392e-001
6.900000e-002,6.880838e-001
7.000000e-002,6.591293e-001
7.100000e-002,6.300053e-001
7.200000e-002,6.291433e-001
7.300000e-002,6.588307e-001
7.400000e-002,7.005284e-001
7.500000e-002,7.273509e-001
7.600000e-002,7.187745e-001
7.700000e-002,6.827690e-001
7.800000e-002,6.555809e-001
7.900000e-002,6.603936e-001
8.000000e-002,6.935310e-001
8.100000e-002,7.326720e-001
8.200000e-002,7.504619e-001
8.300000e-002,7.306839e-001
8.400000e-002,6.908365e-001
8.500000e-002,6.679827e-001
8.600000e-002,6.787400e-001
