0.000000e+000,1.565132e-022
1.000000e-003,5.485605e-011
2.000000e-003,1.759889e-009
3.000000e-003,7.550417e-009
4.000000e-003,1.494016e-008
5.000000e-003,2.337512e-008
6.000000e-003,3.304023e-008
7.000000e-003,4.385313e-008
8.000000e-003,5.606175e-008
9.000000e-003,6.900885e-008
1.000000e-002,8.353001e-008
1.100000e-002,9.865908e-008
1.200000e-002,1.153682e-007
1.300000e-002,1.338114e-007
1.400000e-002,1.523180e-007
1.500000e-002,1.704434e-007
1.600000e-002,1.887494e-007
1.700000e-002,2.094130e-007
1.800000e-002,2.342185e-007
1.900000e-002,2.620173e-007
2.000000e-002,2.910027e-007
2.100000e-002,3.192907e-007
2.200000e-002,3.468016e-007
2.300000e-002,3.744922e-007
2.400000e-002,4.037683e-007
2.500000e-002,4.333166e-007
2.600000e-002,4.634929e-007
2.700000e-002,4.963408e-007
2.800000e-002,5.355276e-007
2.900000e-002,5.830310e-007
3.000000e-002,6.366764e-007
3.100000e-002,6.909992e-007
3.200000e-002,7.443539e-007
3.300000e-002,7.967479e-007
3.400000e-002,8.495405e-007
3.500000e-002,9.055742e-007
3.600000e-002,9.654624e-007
3.700000e-002,1.026882e-006
3.800000e-002,1.086935e-006
3.900000e-002,1.144100e-006
4.000000e-002,1.198472e-006
4.100000e-002,1.250382e-006
4.200000e-002,1.300858e-006
4.300000e-002,1.349746e-006
4.400000e-002,1.396895e-006
4.500000e-002,1.443373e-006
4.600000e-002,1.489970e-006
4.700000e-002,1.537341e-006
4.800000e-002,1.583721e-006
4.900000e-002,1.628954e-006
5.000000e-002,1.672629e-006
5.100000e-002,1.713816e-006
5.200000e-002,1.754046e-006
5.300000e-002,1.792538e-006
5.400000e-002,1.828951e-006
5.500000e-002,1.864103e-006
5.600000e-002,1.897265e-006
5.700000e-002,1.927706e-006
5.800000e-002,1.957175e-006
5.900000e-002,1.985883e-006
6.000000e-002,2.012507e-006
6.100000e-002,2.037193e-006
6.200000e-002,2.061287e-006
6.300000e-002,2.085836e-006
6.400000e-002,2.110762e-006
6.500000e-002,2.135558e-006
6.600000e-002,2.160789e-006
6.700000e-002,2.187480e-006
6.800000e-002,2.216668e-006
6.900000e-002,2.250144e-006
7.000000e-002,2.288204e-006
7.100000e-002,2.328549e-006
7.200000e-002,2.368988e-006
7.300000e-002,2.409061e-006
7.400000e-002,2.447706e-006
7.500000e-002,2.485503e-006
7.600000e-002,2.522446e-006
7.700000e-002,2.556791e-006
7.800000e-002,2.588136e-006
7.900000e-002,2.617779e-006
8.000000e-002,2.645544e-006
8.100000e-002,2.671027e-006
8.200000e-002,2.696231e-006
8.300000e-002,2.721918e-006
8.400000e-002,2.746863e-006
8.500000e-002,2.769924e-006
8.600000e-002,2.790868e-006
8.700000e-002,2.810313e-006
8.800000e-002,2.829625e-006
8.900000e-002,2.849203e-006
9.000000e-002,2.866261e-006
9.100000e-002,2.880571e-006
9.200000e-002,2.893589e-006
9.300000e-002,2.906243e-006
9.400000e-002,2.917029e-006
9.500000e-002,2.926388e-006
9.600000e-002,2.933063e-006
9.700000e-002,2.936390e-006
9.800000e-002,2.937227e-006
9.900000e-002,2.936325e-006
1.000000e-001,2.934082e-006
1.010000e-001,2.929566e-006
1.020000e-001,2.923296e-006
1.030000e-001,2.915451e-006
1.040000e-001,2.907305e-006
1.050000e-001,2.898941e-006
1.060000e-001,2.888229e-006
1.070000e-001,2.875243e-006
1.080000e-001,2.859888e-006
1.090000e-001,2.841900e-006
1.100000e-001,2.822005e-006
1.110000e-001,2.801371e-006
1.120000e-001,2.782097e-006
1.130000e-001,2.764285e-006
1.140000e-001,2.746289e-006
1.150000e-001,2.729799e-006
1.160000e-001,2.719714e-006
1.170000e-001,2.712738e-006
1.180000e-001,2.705605e-006
1.190000e-001,2.697584e-006
1.200000e-001,2.688155e-006
1.210000e-001,2.677085e-006
1.220000e-001,2.664627e-006
1.230000e-001,2.649702e-006
1.240000e-001,2.634037e-006
1.250000e-001,2.619008e-006
1.260000e-001,2.604702e-006
1.270000e-001,2.593717e-006
1.280000e-001,2.588261e-006
1.290000e-001,2.594074e-006
1.300000e-001,2.611815e-006
1.310000e-001,2.642908e-006
1.320000e-001,2.686757e-006
1.330000e-001,2.731581e-006
1.340000e-001,2.776745e-006
1.350000e-001,2.829393e-006
1.360000e-001,2.884393e-006
1.370000e-001,2.936241e-006
1.380000e-001,2.986935e-006
1.390000e-001,3.037150e-006
1.400000e-001,3.085994e-006
1.410000e-001,3.136877e-006
1.420000e-001,3.193802e-006
1.430000e-001,3.253637e-006
1.440000e-001,3.314106e-006
1.450000e-001,3.378611e-006
1.460000e-001,3.449149e-006
1.470000e-001,3.534338e-006
1.480000e-001,3.632178e-006
1.490000e-001,3.736443e-006
1.500000e-001,3.851118e-006
1.510000e-001,3.976392e-006
1.520000e-001,4.104880e-006
1.530000e-001,4.230699e-006
1.540000e-001,4.349485e-006
1.550000e-001,4.467889e-006
1.560000e-001,4.593418e-006
1.570000e-001,4.724993e-006
1.580000e-001,4.860384e-006
1.590000e-001,5.012194e-006
1.600000e-001,5.192843e-006
1.610000e-001,5.412224e-006
1.620000e-001,5.686021e-006
1.630000e-001,6.007492e-006
1.640000e-001,6.349068e-006
1.650000e-001,6.693964e-006
1.660000e-001,7.031891e-006
1.670000e-001,7.374268e-006
1.680000e-001,7.724576e-006
1.690000e-001,8.068945e-006
1.700000e-001,8.404873e-006
1.710000e-001,8.740799e-006
1.720000e-001,9.083480e-006
1.730000e-001,9.441446e-006
1.740000e-001,9.842812e-006
1.750000e-001,1.029107e-005
1.760000e-001,1.075209e-005
1.770000e-001,1.119646e-005
1.780000e-001,1.162977e-005
1.790000e-001,1.205426e-005
1.800000e-001,1.247129e-005
1.810000e-001,1.289102e-005
1.820000e-001,1.331724e-005
1.830000e-001,1.376246e-005
1.840000e-001,1.421585e-005
1.850000e-001,1.466789e-005
1.860000e-001,1.510514e-005
1.870000e-001,1.551147e-005
1.880000e-001,1.589367e-005
1.890000e-001,1.626096e-005
1.900000e-001,1.661299e-005
1.910000e-001,1.696441e-005
1.920000e-001,1.732954e-005
1.930000e-001,1.771356e-005
1.940000e-001,1.811185e-005
1.950000e-001,1.851129e-005
1.960000e-001,1.891524e-005
1.970000e-001,1.932115e-005
1.980000e-001,1.972992e-005
1.990000e-001,2.014176e-005
2.000000e-001,2.053779e-005
2.010000e-001,2.090689e-005
2.020000e-001,2.125194e-005
2.030000e-001,2.156608e-005
2.040000e-001,2.184750e-005
2.050000e-001,2.209714e-005
2.060000e-001,2.232864e-005
2.070000e-001,2.255170e-005
2.080000e-001,2.276188e-005
2.090000e-001,2.294417e-005
2.100000e-001,2.310441e-005
2.110000e-001,2.326571e-005
2.120000e-001,2.342139e-005
2.130000e-001,2.356690e-005
2.140000e-001,2.371568e-005
2.150000e-001,2.384956e-005
2.160000e-001,2.396347e-005
2.170000e-001,2.407707e-005
2.180000e-001,2.419203e-005
2.190000e-001,2.429033e-005
2.200000e-001,2.436231e-005
2.210000e-001,2.441611e-005
2.220000e-001,2.445819e-005
2.230000e-001,2.448338e-005
2.240000e-001,2.449713e-005
2.250000e-001,2.449094e-005
2.260000e-001,2.445717e-005
2.270000e-001,2.440503e-005
2.280000e-001,2.435509e-005
2.290000e-001,2.431798e-005
2.300000e-001,2.427759e-005
2.310000e-001,2.421950e-005
2.320000e-001,2.414267e-005
2.330000e-001,2.404335e-005
2.340000e-001,2.391644e-005
2.350000e-001,2.376501e-005
2.360000e-001,2.359222e-005
2.370000e-001,2.339598e-005
2.380000e-001,2.318430e-005
2.390000e-001,2.296734e-005
2.400000e-001,2.274230e-005
2.410000e-001,2.250724e-005
2.420000e-001,2.226565e-005
2.430000e-001,2.201097e-005
2.440000e-001,2.173507e-005
2.450000e-001,2.144738e-005
2.460000e-001,2.115113e-005
2.470000e-001,2.083782e-005
2.480000e-001,2.050872e-005
2.490000e-001,2.016950e-005
2.500000e-001,1.981529e-005
2.510000e-001,1.946078e-005
2.520000e-001,1.914856e-005
2.530000e-001,1.887056e-005
2.540000e-001,1.860078e-005
2.550000e-001,1.834979e-005
2.560000e-001,1.808681e-005
2.570000e-001,1.780202e-005
2.580000e-001,1.750338e-005
2.590000e-001,1.720201e-005
2.600000e-001,1.691535e-005
2.610000e-001,1.665899e-005
2.620000e-001,1.642223e-005
2.630000e-001,1.618839e-005
2.640000e-001,1.596550e-005
2.650000e-001,1.573806e-005
2.660000e-001,1.550098e-005
2.670000e-001,1.524738e-005
2.680000e-001,1.497760e-005
2.690000e-001,1.469784e-005
2.700000e-001,1.440572e-005
2.710000e-001,1.410328e-005
2.720000e-001,1.379245e-005
2.730000e-001,1.346575e-005
2.740000e-001,1.312302e-005
2.750000e-001,1.278054e-005
2.760000e-001,1.246258e-005
2.770000e-001,1.215539e-005
2.780000e-001,1.184231e-005
2.790000e-001,1.153525e-005
2.800000e-001,1.123853e-005
2.810000e-001,1.093988e-005
2.820000e-001,1.063149e-005
2.830000e-001,1.031690e-005
2.840000e-001,9.999348e-006
2.850000e-001,9.682015e-006
2.860000e-001,9.361888e-006
2.870000e-001,9.036664e-006
2.880000e-001,8.702510e-006
2.890000e-001,8.365043e-006
2.900000e-001,8.035482e-006
2.910000e-001,7.712363e-006
2.920000e-001,7.401205e-006
2.930000e-001,7.098247e-006
2.940000e-001,6.792645e-006
2.950000e-001,6.495761e-006
2.960000e-001,6.200453e-006
2.970000e-001,5.917596e-006
2.980000e-001,5.660756e-006
2.990000e-001,5.411667e-006
3.000000e-001,5.169462e-006
3.010000e-001,4.947632e-006
3.020000e-001,4.739704e-006
3.030000e-001,4.530969e-006
3.040000e-001,4.322520e-006
3.050000e-001,4.133715e-006
3.060000e-001,3.964632e-006
3.070000e-001,3.802646e-006
3.080000e-001,3.651041e-006
3.090000e-001,3.495328e-006
3.100000e-001,3.341609e-006
3.110000e-001,3.200719e-006
3.120000e-001,3.048585e-006
3.130000e-001,2.879693e-006
3.140000e-001,2.697224e-006
3.150000e-001,2.507180e-006
3.160000e-001,2.325127e-006
3.170000e-001,2.155462e-006
3.180000e-001,1.987535e-006
3.190000e-001,1.842933e-006
3.200000e-001,1.723784e-006
3.210000e-001,1.608359e-006
3.220000e-001,1.504541e-006
3.230000e-001,1.413744e-006
3.240000e-001,1.330481e-006
3.250000e-001,1.240484e-006
3.260000e-001,1.140861e-006
3.270000e-001,1.033151e-006
3.280000e-001,9.122795e-007
3.290000e-001,7.779665e-007
3.300000e-001,6.336058e-007
3.310000e-001,4.901613e-007
3.320000e-001,3.468501e-007
3.330000e-001,1.947064e-007
3.340000e-001,3.479841e-008
3.350000e-001,-1.321436e-007
3.360000e-001,-2.943913e-007
3.370000e-001,-4.491800e-007
3.380000e-001,-6.069219e-007
3.390000e-001,-7.678758e-007
3.400000e-001,-9.277241e-007
3.410000e-001,-1.086872e-006
3.420000e-001,-1.253032e-006
3.430000e-001,-1.421868e-006
3.440000e-001,-1.591870e-006
3.450000e-001,-1.765148e-006
3.460000e-001,-1.943706e-006
3.470000e-001,-2.133598e-006
3.480000e-001,-2.336808e-006
3.490000e-001,-2.549051e-006
3.500000e-001,-2.761979e-006
3.510000e-001,-2.967254e-006
3.520000e-001,-3.161002e-006
3.530000e-001,-3.342377e-006
3.540000e-001,-3.522932e-006
3.550000e-001,-3.695913e-006
3.560000e-001,-3.863625e-006
3.570000e-001,-4.014863e-006
3.580000e-001,-4.147909e-006
3.590000e-001,-4.289290e-006
3.600000e-001,-4.441075e-006
3.610000e-001,-4.596330e-006
3.620000e-001,-4.747939e-006
3.630000e-001,-4.904727e-006
3.640000e-001,-5.067348e-006
3.650000e-001,-5.234568e-006
3.660000e-001,-5.401964e-006
3.670000e-001,-5.572774e-006
3.680000e-001,-5.742890e-006
3.690000e-001,-5.908341e-006
3.700000e-001,-6.061786e-006
3.710000e-001,-6.185850e-006
3.720000e-001,-6.267367e-006
3.730000e-001,-6.334172e-006
3.740000e-001,-6.406181e-006
3.750000e-001,-6.480844e-006
3.760000e-001,-6.554415e-006
3.770000e-001,-6.629604e-006
3.780000e-001,-6.703027e-006
3.790000e-001,-6.760281e-006
3.800000e-001,-6.790881e-006
